video_id,publishedAt,user,comment,likeCount,is_reply,parent_comment_id
f_Z2O-ea4q0,2024-03-21T15:14:44Z,@shinichirouikebe2911,Sebenernya acamannya itu di Penipuan dengan AI asal bisa di regulasi untuk tindak kejahatan aja sih. Selain itu its good alt yang bagus,0,False,
f_Z2O-ea4q0,2024-03-21T15:11:53Z,@vanetti8771,"Koding nya mungkin ilang, tapi programer ga akan, karena programer mampu memberikan solusi",0,False,
f_Z2O-ea4q0,2024-03-21T15:07:33Z,@swadian-Knight,Saya sendiri belajar coding buat ngembangin games jadi nggak bisa banyak komen😅 karna kurang wawasan juga sih😅.<br><br><br>Kalau menurut saya. Mungkin bukan ;tergantiin; tapi mungkin aja;value; dari programmer yang bakalan nurun ko.<br><br><br>Anggep aja kek bisnis. Dan ibaratkan Jagung yang tadinya susah dan sedikit yang nanam  tanam karna perlu pupuk yang kompleks banget. Nah tiba2 ada pupuk yang bisa nyatuin semua pupuk yang kompleks itu😅 yaaah gitulah pemikiran saya kalau ada yang salah tolong komentarin. Tapi jangan yang pedas2😅 ok itu saja <br><br><br>TERIMAKASIH🙏,10,False,
f_Z2O-ea4q0,2024-03-21T14:40:00Z,@jodyruben4097,"So far udh nyoba gemini premium dan chatGPT plus, both still sucks so badly, di art udh cobain Dall-E, Pixellab dan Midjourney, tp untuk sekarang memang belum, I hope devin up to the expectation krna bisa bener; mempercepat development time sih, untuk kita yang udh lama ngoding mungkin ga trlalu mengancam karena mostly kita paham apa yang kita kerjain, dan entry level problem bisa ke solve dengan cepat. Problem nya akan ada di orang; yang baru mau masuk as programmer, karena sekarang udh ada tools yang ngerjain, perusahaan juga akan melihat minimum benefit dengan hire newbie.",0,False,
f_Z2O-ea4q0,2024-03-21T14:12:07Z,@mengisi,"AI hanya membuat code yang sifatnya generic seperti CRUD standard. Faktanya software development tidak sekedar CRUD, umumnya setiap perusahaan punya kebutuhan khusus yang sifatnya rahasia dan itu tidak bisa dikerjakan AI. Contohnya codebase Qualtrics, SAP, Google Search, dll.<br><br>Yang tergantikan adalah programer abal-abal. Tingkatin skill, focus ke bahasa pemprograman yang paling Anda suka.<br><br>Dikira semudah ini? ;Hai AI, buatin situs berita;... tek tek tek tek.. jadi...<br><br>Tidak semudah itu. Butuh desain yang unik, optimasi query, deployment, dll.",35,False,
f_Z2O-ea4q0,2024-10-03T17:56:41Z,@oktavianusgie,ya pada harinya nanti ai bakal bisa ngerjain ;hampir; semua pekerjaan manusia sih bang wkwk....tunggu waktu aja,1,True,UgwNcE65Qc6aPZt8fJh4AaABAg
f_Z2O-ea4q0,2024-10-04T20:04:49Z,@PulcherEtFortis,​​@@oktavianusgieya nggak dalam waktu singkat juga. Kemampuan AI saat ini emang cuman sebatas generic fungsi code yg umum. Setidaknya 20-30 tahun lagi masih aman menurutku. Yg nggak terjamin itu profesi programer di jaman dimana anak-anak yg saat ini masih balita dah jadi kakek kakek kelak pasti dah beda banget 😅,0,True,UgwNcE65Qc6aPZt8fJh4AaABAg
f_Z2O-ea4q0,2024-10-13T05:31:47Z,@davidmuhamad3564,​@@PulcherEtFortistapi di kantor gue FE dan BE di phk karyawannya sebanyak 60% dan diganti AI semua alhasil cost perusahaan bisa lebih hemat dan bisa promosi ke market lebih baik.,0,True,UgwNcE65Qc6aPZt8fJh4AaABAg
f_Z2O-ea4q0,2024-10-27T11:05:41Z,@rifyalergun2320,​@@oktavianusgiemasih denial aja di bilng sampe kapan pun pekerjaan computer tuh ga bakal mati pasti banyak di butuhin malah semakin di gempur AI smakin bercuan kwkwk,0,True,UgwNcE65Qc6aPZt8fJh4AaABAg
f_Z2O-ea4q0,2024-12-30T02:09:38Z,@abdisetiawan-yx2ck,@@davidmuhamad3564 lucu banget karangannya,0,True,UgwNcE65Qc6aPZt8fJh4AaABAg
f_Z2O-ea4q0,2024-03-21T14:09:16Z,@fajarshiddiqqq,"Saya coding scr professional sekitar 2 thn, kayanya gabisa/lebih lama sampai ke titik yang sekarang kalau ga karena AI😅",0,False,
f_Z2O-ea4q0,2024-03-21T14:04:09Z,@miaoyi88,Kalo punah tidak.......<br>Kalo bakalan dikurangi byk; sdh pasti itu.,4,False,
f_Z2O-ea4q0,2024-03-21T13:54:25Z,@sulthonikamahfudz374,"lebih ke arah mengurangi si bang, kayk perusahaan atau start-up yang perlu 10 programmer baru bisa menyelesaikan sebuah program, sekarang dengan adanya ai perusahaan hnya butuh 5 atau lebih sedikit karena lebih efisien",1,False,
f_Z2O-ea4q0,2024-03-21T13:44:02Z,@Iychoenk,Bisa gak yah AI tuh suruh kerja buat manusia<br>Sementara manusianya tinggal terima duit buat makan<br>AI kan gak makan 😂,0,False,
f_Z2O-ea4q0,2024-03-21T13:32:05Z,@yantono1indo45,Seandainya ada robot yang bisa gantikan karyawan dengan perawatan yang cukup mirah dan bisa kerja secara maksimal.  Apakah pengusaha akan membeli robot itu?,0,False,
f_Z2O-ea4q0,2024-03-21T13:26:54Z,@xenqy2345,Bismillah jadi Prompt engineering🔥🗿,4,False,
f_Z2O-ea4q0,2024-03-21T13:22:27Z,@maximillianusforrest,"Devin AI emang terasa seperti ;too good to be true;, gw sampai merasa, apa ini april fools.",0,False,
f_Z2O-ea4q0,2024-03-21T13:16:47Z,@zerotrustcartel,"Udah lama aware soal ini. Tepatnya sejak team Shellphish menang DARPA Cyber Grand Challenge. Sempat beberapa kali juga manfaatin AI buat beberapa riset iseng, awalnya cuma iseng dengan copilot, tapi sempat juga agak serius, misalnya generate shellcode sederhana.",1,False,
f_Z2O-ea4q0,2024-03-21T12:39:22Z,@ekoriantochan8085,"Yang beranggapan programmer tidak tergantikan oleh AI adalah salah besar. Kalian harus berpikir lebih luas.<br><br>Misalnya, 1 projek dulunya  membutuhkan 10 progammer untuk menyeelsaikannya. Akan tetapi, karena adanya AI, pekerjaan para programmer tersebut terbantu, sehingga hanya membutuhkan 4 programmer. Dengan kata lain, AI dapat meggantikan kerjaan 6 supporting programmer tersebut. <br>Apakah AI dapat menggantikan semua programmer? Mungkin bisa tetapi sangat sulit terealisasi.<br><br>Saya setuju dengan pendapat CEO NVIDIA Jensen Huang. Karena sebenarnya coding itu hanyalah perantara untuk menyelesaikan permasalahan di dunia. <br>Permasalahan di dunia sebenarnya terletak di sektor manufaktur, agrikultur, penddikan, dan biologi sehingga seharusnya bidang ini yang menjadi fokus untuk dikembangin.<br><br>Menurut dia di masa depan seharusnya coding akan menjadi hal yang sangat lumrah seperti halnya kalkulator saat ini. Sehingga masyarakat awam dapat menggunakannya untuk menyelesaikan permasalahan mereka tanpa bantuan profesional yang dinamakan dengan PROGRAMMER.",13,False,
f_Z2O-ea4q0,2024-03-21T16:06:41Z,@sn5301679,"Programmer itu tukang ketik, yang dibutuhin itu enginner yang bisa bikin program.<br><br>Lulusan ilmu komputer bisa coding tapi bego di problem solving harusnya bakal kena imbas. Paling banting setir di IT supports dan infrastructure.",1,True,UgwZyvq0GhC1_eB3j394AaABAg
f_Z2O-ea4q0,2024-07-25T01:40:57Z,@Raditya-q2r,​@@sn5301679realnya kerjaan problem solving gimana om kalau gak bisa sove eror codingan?<br>Atau yg kamu mksd analis yg modal omon2😂,0,True,UgwZyvq0GhC1_eB3j394AaABAg
f_Z2O-ea4q0,2024-11-06T17:52:01Z,@jacobamarjan2325,"​@@sn5301679Coder tukang ketik. Programmer tetep butuh pemahaman algoritma, struktur data, paradigma pemrograman, logika komputasional, dan lain lain. Barulah engineer yang merumuskan solusi dari masalah dalam dunia nyata. <br><br>Semua role ini bisa saja dilakukan oleh satu orang atau orang yang berbeda-beda",0,True,UgwZyvq0GhC1_eB3j394AaABAg
f_Z2O-ea4q0,2025-02-19T15:49:48Z,@mira_kurniawati5690,"​@@sn5301679problem solving lebih ke matematika, makanya harus jago math sama coding",1,True,UgwZyvq0GhC1_eB3j394AaABAg
f_Z2O-ea4q0,2025-04-30T15:21:06Z,@AMTechno-o4r,​@@sn5301679 Sama aja bang paradigma nya,0,True,UgwZyvq0GhC1_eB3j394AaABAg
f_Z2O-ea4q0,2024-03-21T12:12:04Z,@lyrz6818,"sejak ada chat gpt, ngerjakan fitur kodingan yg biasanya 3 hari bisa beres setengah hari doang. tapi saya yakin kalo yg pake orang baru tau ngoding terus suruh buat fitur yg sama, tetep ga bakalan beres",0,False,
f_Z2O-ea4q0,2024-03-21T12:10:54Z,@sumarsonopardiman9528,Mungkin menghilangkan gaji programer yg selangit kali ya.. krn bahasanya udah inggris jadi ya kayak admin IT aja,0,False,
f_Z2O-ea4q0,2024-03-21T12:09:47Z,@juraganposter,sekarang gw pakai ai buat bikin rumus di excel yang bahkan gw ga tau kalau excel bs ngelakuin itu 😂😂😂,0,False,
f_Z2O-ea4q0,2024-03-21T12:09:40Z,@herbiepoint,"Ingat AI bisa mematikan manusia, dg AI tenaga manusia akan berkurang banyak. Sedangkan bisnis butuh manusia untuk menghasilkan cuan. Tanpa manusia cuan gk ada.",13,False,
f_Z2O-ea4q0,2024-09-29T09:16:00Z,@alfi-il7be,nah itu paradoxnya. ketika teknologi menggantikan manusia dalam produksi tapi tidak bisa menggantikan manusia dalam konsumsi. 😅😅😅😅,0,True,UgxdZMpDjhrs7cBeqXF4AaABAg
f_Z2O-ea4q0,2024-10-28T14:06:15Z,@kresnarakhmanhutama8612,Yg cuan hanya bisnis AI,0,True,UgxdZMpDjhrs7cBeqXF4AaABAg
f_Z2O-ea4q0,2024-03-21T11:56:25Z,@harrieyusuf350,Kan coding itu udah bahasa inggris,0,False,
f_Z2O-ea4q0,2024-03-21T11:46:46Z,@hendrywijaya1017,"Kalo ada coding Error dr pda buka banyak tab mending buka Google Gemini, udh itu dijelasin lagi",0,False,
f_Z2O-ea4q0,2024-03-21T11:46:16Z,@HertaIsMyWaifu,"Jelas ini mempermudah, siapa yg bilang mengantikan. Logikanya gini ainya kan butuh perintah, perintah nya kan yg pasti ngerti dan tahu ya jelas programmer itu sendiri yang tahu perintah nya kayak mana",9,False,
f_Z2O-ea4q0,2024-03-23T14:36:08Z,@axandraalex5869,Menggantikan kalau yang tadinya butuh team 5 orang tapi dengan bantuan AI jadi cmn perlu 2 orang. Otomatis kena cutoff.,0,True,UgxToNtu5yCr8jalI054AaABAg
f_Z2O-ea4q0,2024-03-23T23:08:53Z,@HertaIsMyWaifu,"@@axandraalex5869 ngak kok, emg semua programmer megang semuanya. Enggak kok ada yg ngurus PHP, ada yg ngurus bug, ada yang ngurus design. Gw kerja sana jadi tahu. Mana ada mengantikan",0,True,UgxToNtu5yCr8jalI054AaABAg
f_Z2O-ea4q0,2024-03-25T13:01:00Z,@HertaIsMyWaifu,"@@axandraalex5869 enggak bakal itu, yang tahu design ya designer itu sendiri. AI aja ga sebagus itu kok, kami programmer itu hanya butuh ai kalo ada kesalahan cuman males nyari. Design ai pun ngak akan sebagus manusia kok.",0,True,UgxToNtu5yCr8jalI054AaABAg
f_Z2O-ea4q0,2024-03-25T13:10:37Z,@axandraalex5869,"@@HertaIsMyWaifu Sekarang untuk programming emang belom, tapi lagi-lagi AI masih terus berkembang. Di industri kreatif udh mulai digantiin (art, videografi, dll) kata temen saya yang kerja disitu (and bisa research sendiri dari sumber internet) request demand client berasa berukurang &amp; pas mereka survey rata-rata client ;satisfied enough; sama hasil output AI, walaupun gak sebagus dibuatin manual. Waktu selesainya lebih cepet &amp; biaya lebih hemat itu juga jadi pertimbangan client, gak semua client masang standar tinggi buat kualitas paling top.",0,True,UgxToNtu5yCr8jalI054AaABAg
f_Z2O-ea4q0,2024-03-25T13:13:38Z,@HertaIsMyWaifu,@@axandraalex5869 baca hukum ai dulu,0,True,UgxToNtu5yCr8jalI054AaABAg
f_Z2O-ea4q0,2024-03-21T11:37:58Z,@Patchnology,Apalagi sekarang udah ada Devin AI,3,False,
f_Z2O-ea4q0,2024-03-21T11:35:51Z,@Vis-count,Mungkin bakal jadi game over kalau ada AI yang bisa bikin AI sendiri,1,False,
f_Z2O-ea4q0,2024-03-21T13:21:36Z,@zerotrustcartel,Dulu Facebook pernah menghentikan riset AI mereka karena AI chatbotnya saling berkomunikasi dengan bahasa yang hanya mereka yang tahu alias bahasa yang mereka temukan sendiri.,0,True,UgzpbL-I66zdAvY2Clp4AaABAg
f_Z2O-ea4q0,2024-03-21T11:34:45Z,@taknaknak4957,"Saya sebagai programmer merasakan sendiri, banting setir ganti profesi terutama designer saat ini.. <br><br>Butuhnya perusahaan itu teknisi bukan programmer, semua orang emang bisa jadi programmer apalagi yg dibutuhkan dalam programming itu algoritma bukan sintaks lagi",14,False,
f_Z2O-ea4q0,2024-03-21T23:02:17Z,@yusufmafif,"waduh, saya malah dari design grafis udah 1 tahun ini mulai belajar programming mas, memang programmer udah oversupply ya mas?",2,True,Ugzv3rB_5u248bV52oN4AaABAg
f_Z2O-ea4q0,2024-03-22T00:39:11Z,@taknaknak4957,"@@yusufmafif iya mas, saat ini jualan gorengan sama design 3d tipis2",4,True,Ugzv3rB_5u248bV52oN4AaABAg
f_Z2O-ea4q0,2024-07-25T01:43:14Z,@Raditya-q2r,Lu progremer abal2 kali bang,0,True,Ugzv3rB_5u248bV52oN4AaABAg
f_Z2O-ea4q0,2024-03-21T11:32:49Z,@tonycipto5349,Entahlah topik ini lebih menarik dari kripto 😂,5,False,
f_Z2O-ea4q0,2024-03-21T11:30:34Z,@icelake241,Anggap aja sebagai partner karena dengan adanya AI semua programmer pasti dipermudah hidupnya,5,False,
f_Z2O-ea4q0,2024-03-21T11:23:38Z,@ivannatama88,AI buat ngerjain tugas SUDOKU matematika... 😂😅,1,False,
f_Z2O-ea4q0,2024-03-21T11:21:53Z,@holofanzer3882,Emang progamer tu Untuk apa sih bang 🤔,0,False,
f_Z2O-ea4q0,2024-03-21T12:01:07Z,@mhmmdalfatehhishahmuddin2670,"Buat  app , Game,Website,AI",0,True,UgyU6bqM4fbkROKQRh94AaABAg
f_Z2O-ea4q0,2024-03-21T11:11:18Z,@bllyanos,"Ada yang pernah bilang ke saya<br><br>Kalau org itu bisa di gantikan oleh AI, maka orang itu memang layak digantikan oleh AI.<br><br>(btw saya programmer)",17,False,
f_Z2O-ea4q0,2024-03-23T07:52:16Z,@valerioharvey7289es yang bagus bang,0,True,UgyZ3mtggHDjzPUpaap4AaABAg
f_Z2O-ea4q0,2024-07-25T01:44:09Z,@Raditya-q2r,​@@valerioharvey7289harus pindah profesi jadi pjlt atasan,0,True,UgyZ3mtggHDjzPUpaap4AaABAg
f_Z2O-ea4q0,2025-06-30T16:38:18Z,@F.S_Tambunan,bang kamu bisa bikin kalkulator ga? bagi js nya dong;),0,True,UgyZ3mtggHDjzPUpaap4AaABAg
f_Z2O-ea4q0,2024-03-21T11:04:57Z,@nabiel9944,Programer masa depan jadi kek udah kerja kantoran,0,False,
f_Z2O-ea4q0,2024-03-21T11:02:27Z,@zofaristonsimanjuntak5768,"ojol toko online aja orang indonesia banyak yang ga bisa adaptasi, apalagi masalah AI",0,False,
f_Z2O-ea4q0,2024-03-21T10:55:55Z,@DW_Sh7dow,Jika programmer ilang hacker pun mati,0,False,
f_Z2O-ea4q0,2024-03-21T10:50:08Z,@ahmadtaufiq8743,"programmer tetap dibutuhkan, tapi yang sebelumnya butuh 10, kedepanya bisa hanya butuh 1 programmer,",19,False,
f_Z2O-ea4q0,2024-03-21T15:35:03Z,@iday7045,Nah 9 nya kemana?,4,True,UgxW6hZRNBE0cRAyX9Z4AaABAg
f_Z2O-ea4q0,2024-03-21T16:03:23Z,@sn5301679,Jadi driver 😂,3,True,UgxW6hZRNBE0cRAyX9Z4AaABAg
f_Z2O-ea4q0,2024-03-21T16:04:44Z,@ahmadtaufiq8743,@@iday7045 nganggur,0,True,UgxW6hZRNBE0cRAyX9Z4AaABAg
f_Z2O-ea4q0,2024-03-21T10:48:00Z,@beverageart,"Gw belajar coding 4th cm buat skripsi 😅, abis itu lupa 😂",0,False,
f_Z2O-ea4q0,2024-03-21T10:47:20Z,@Kurumi_archive,Ai ini sebenarnya punya dua jalur yaitu dimana ai digunakan secara positif atau digunakan secara negatif kalau ai digunakan secara positif akan mempermudah manusia dalam sistem coding dan juga dalam bidang lain hingga ai digunakan sebagai alat bantu manusia masa depan kalau bagian negatif ai bisa digunakan untuk melakukan kejahatan kejahatan cyber yang bisa membahayakan banyak orang tapi ai itu hanya lah alat bantu saja tergantung orangnya saja apa digunakan sebagai alat bantu positif atau digunakan sebagai alat yang bisa merugikan banyak orang,5,False,
f_Z2O-ea4q0,2024-03-21T10:45:27Z,@Bhazmono,"Pemikiran yang pendek bisa dibilang. Walaugitu semuanya masih masuk ke probabilitas yang mungkin terjadi. Tapi jelas, walau programmer bisa di ganti AI. Demand Programmer Profesional kemungkinan akan tinggi untuk memanage para AI bekerja sesuai prosedur yang diinginkan.",6,False,
f_Z2O-ea4q0,2024-03-21T10:40:56Z,@hidupkumenyala,Gw pengen belajar ttg AI... Mulai dari mana atau belajar dimana yaa? 🙏🏻,0,False,
f_Z2O-ea4q0,2024-03-21T13:24:21Z,@zerotrustcartel,Coba cari dengan kata kunci ;Prompt Engineering; atau ;Learn Prompting;.,1,True,UgwB55SaB21-H1TqoEF4AaABAg
f_Z2O-ea4q0,2024-03-21T10:36:57Z,@chandrakristian6602,"Ttp butuh hafalin syntax sih soalny klo smua AI yg kerjain klo ad error setidakny kita bsa tau dmna letak eror ny , klo smua 100% AI yg ngerjain kek ny itu bukan programer namany",0,False,
f_Z2O-ea4q0,2024-03-21T10:30:30Z,@Suaraj557,"Kalau mengganti kan programmer atau pekerjaan programmer akan punah ya nggk mungkin,selama ai bergantung juga sama teknologi perkembangan hardware.",0,False,
f_Z2O-ea4q0,2024-03-21T10:28:40Z,@analisafx5942,"samalah kayak dulu awal² hp ada fitur kamera, trus makin kesini makin canggih... profesi photografer katanya bakal kehilangan kerjaan karena semua orang bisa pake kamera yg ada di hp...<br><br>lihat sekarang... kamera hp ya sebatas kamera aja, tapi photografer profesional tetep masih ada job kan...<br><br>masa pas wedding lu sewa fotografer yg pake kamera HP kan gak gitu juga... 😅",266,False,
f_Z2O-ea4q0,2024-03-26T21:18:12Z,@saddam182,"Sebenernya alasannya karena sensor segede di dslr termurah pun belum bs stabil dipakai di smartphone, dan udah hampir ada smartphone android yg pakai sensor kamera gede ini, tp hasilnya tetep g bs ngalahin kamera prosumer sekalipun yg kalau dr kelasnya ada dibawah dslr. Apalagi  smartphone yg bs gonta ganti lensa. Kalaupun ada yg bs gonta ganti lensa ya itu bukan smartphone karena g bs buat telpon, tp sampai skrng kalau g salah belum ada penerusnya, kamera yg lensanya bs digonta ganti yg pakai os android merek china pernah di review sm om dhiarcom, ya gitu hasilnya sebatas menyaingi kamera prosumer",31,True,Ugx-PHfxE43SjNzWh9B4AaABAg
f_Z2O-ea4q0,2024-04-17T11:59:40Z,@flashnao4360,analogi nya ga masuk,7,True,Ugx-PHfxE43SjNzWh9B4AaABAg
f_Z2O-ea4q0,2024-05-27T11:52:12Z,@muhammadirzan5582,Hmmm masuk sih bang toh perkembangan hp tuh pasti tapi kamera juga ikut berkembang gak stuck aja di situ 🤔🤔😅😅,1,True,Ugx-PHfxE43SjNzWh9B4AaABAg
f_Z2O-ea4q0,2024-05-31T15:27:58Z,@woshixuesheng,"tp tetap brkurang bro, job ny fotografer. jalan² zaman dulu, ap² harus bawa fotografer, sekarang coba liat. fotografer ny ya kita sendiri yg punya hp+kamera bagus",10,True,Ugx-PHfxE43SjNzWh9B4AaABAg
f_Z2O-ea4q0,2024-06-09T07:13:54Z,@KatachiMokuNonaKa,"Kurang Masuk sih bro,tapi ini bakal tetap kena Impact bagi photo/videografer. Coba aja misal sekarang sebenarnya SEMUA HP itu ga ada Kamera,tapi kita butuh membuat konten video. dari kasus itu ,bayangkan berapa banyak orang yang rela beli kamera mati-matian atau nyewa jasa kameraman yang mungkin akan makin membludak",6,True,Ugx-PHfxE43SjNzWh9B4AaABAg
f_Z2O-ea4q0,2024-03-21T10:20:56Z,@MrDSF-eh9cu,"Saya bakal terima alat Artificial Int ini, programming lebih ptraktis dan bisa voding big mode yang dahulu butuh 3 tahun sehari 20 jam buat coding",0,False,
f_Z2O-ea4q0,2024-03-21T10:16:14Z,@musictime2000,"Ini hanya mempermudah, bukan menghilangkan. Tetap saja musti ada keahlian koding",56,False,
f_Z2O-ea4q0,2024-03-22T01:02:39Z,@jatijom,"Gw berani nantang org yg gabisa coding suruh bikin web fungsional lengkap sama sistim akun, server ,payment gateway. bebas mau pake devin atau ai apapun",10,True,Ugz3E3cMRzCY_2zirUN4AaABAg
f_Z2O-ea4q0,2024-03-22T05:25:47Z,@cyrdea,"​@@jatijomerror 😂,kalau bisa pun vulnerability nya banyak , belum apa apa udah kena jebol",0,True,Ugz3E3cMRzCY_2zirUN4AaABAg
f_Z2O-ea4q0,2024-03-22T09:22:31Z,@theoverfootball,"Bisa pake ai, tp harus di berikan perintah yg spesifik",0,True,Ugz3E3cMRzCY_2zirUN4AaABAg
f_Z2O-ea4q0,2024-03-23T07:51:45Z,@valerioharvey7289,​@@jatijomGw gk yakin. Kalo gak paham coding cari promptnya juga susah,1,True,Ugz3E3cMRzCY_2zirUN4AaABAg
f_Z2O-ea4q0,2024-03-23T13:25:25Z,@pandaijo9231,​@@theoverfootballkarna itu dia sendiri juga harus bisa ngoding paham ngoding untuk buat printah spesifik itu,0,True,Ugz3E3cMRzCY_2zirUN4AaABAg
f_Z2O-ea4q0,2024-03-21T10:11:18Z,@fandi-mc7wg,"AI saat ini masih pada fase mempermudah pekerjaan, tapi kalau di kembangkan lebih jauh lagi bukan nggak mungkin apa yg kita liat di film2 fiksi kayak terminator bakal jadi kenyataan.",3,False,
f_Z2O-ea4q0,2024-03-21T10:10:40Z,@hmmm8879,Artinya kita lebih punya banyak waktu untuk eksperimen hal baru gitu ?? Jadi bisa lebih gila idenya ??,0,False,
f_Z2O-ea4q0,2024-03-21T10:07:20Z,@suryous69,Gw yang bingung belajar darimana soal programming,0,False,
f_Z2O-ea4q0,2024-03-21T10:06:28Z,@ervinandromeda7596,"programmer inti dari semua technology bro, lw gabisa ilangin",0,False,
f_Z2O-ea4q0,2024-03-21T22:27:25Z,@dims7676,"Nope, programmer itu cuma penterjemah antara manusia sama mesin atau komputer. AI bisa ambil peran itu, mungkin ga sekarang, let see 10 20 years.",0,True,UgyCZt2ECTNI57hLsoN4AaABAg
f_Z2O-ea4q0,2024-03-21T10:00:22Z,@general-petruk,"Emang bener bang, negara kita suka ketinggalan soal teknologi",2,False,
f_Z2O-ea4q0,2024-03-21T09:58:17Z,@joentnt,"Saya sendiri programmer yang udh 4 tahun dan sangat pro dengan adanya AI ini, justru menurut ak jadi dobrakan buat bantu kita koding cepat, ChatGPT aj udh bantu banyak apalagi AI yang khusus buat programming nih. Tapi balik lagi, klo gk ngerti teknis bakal susah cara gunainnya, tetep aj butuh programmer buat bikin aplikasi.",1,False,
f_Z2O-ea4q0,2024-03-21T09:57:04Z,@prabowosusilo,Web dev dan mobile dev yang pertama akan punah 😂,0,False,
f_Z2O-ea4q0,2024-03-21T09:53:28Z,@muhammadsyihab2636,Modal kopas nggak ngerti apa2 aplikasi error berantai yang pusing senior nya😂,0,False,
f_Z2O-ea4q0,2024-03-21T09:53:14Z,@AgusAditya-fc7uj,Baru juga bisa js aduh,0,False,
f_Z2O-ea4q0,2024-03-21T09:51:40Z,@mynameisdara,"Emang nyatanya bakal ada banyak yang ngerasa ketinggalan karena menganggap AI sebagai ancaman. nyatanya Kalau banyak orang bisa coding di masa depan dan itu cuman satu2 nya keahlian kalian, Mereka ga bakal butuh lagi keahlian kalian karena mungkin saja mereka bisa melakukannya sendiri tanpa butuh jasa kalian lagi, dan mungkin parah nya mereka bisa melampaui kalian. Simpel nya, mau ga mau harus cari kerjaan baru. Udah saatnya berhenti dari sekarang, mending jualan nasi atau buka usaha kecil aja. Karena ga semua orang bisa yakin bahwa AI bisa jadi alat bagi mereka, beda orang beda beban pikiran..",6,False,
f_Z2O-ea4q0,2024-03-23T07:55:33Z,@valerioharvey7289,"Lu programmer bukan bro? Secanggih apapun AI perusahaan masih butuh manusia buat konfirmasi kerjaan AI dan ngerjain apa yang gak aman dikasih ke AI, misalnya database perusahaan. AI gak akan memusnahkan programmer, tapi mengurangi. <br>Tapi kalo gak mau adaptasi ya lu bener, mending jualan nasi kuning",2,True,UgzuQ1Zar7obFsimtEF4AaABAg
f_Z2O-ea4q0,2024-03-23T09:54:56Z,@mynameisdara,"@@valerioharvey7289 that&#39;s what I said, mending biasain diri buat berhenti dari sekarang Daripada suatu hari nanti ngerasa terbuang dari kerjaan.",0,True,UgzuQ1Zar7obFsimtEF4AaABAg
f_Z2O-ea4q0,2024-03-25T13:32:04Z,@angelsub9184,"​@@valerioharvey7289kak, saya baru aja kursus Software Engineer 2 bulan lalu, kira2 masih worth it gak sih?😢 Jadi khawatir juga? Ada tips dan trik biar dapat kerja? Aku belum punya pengalaman kerja di bidang IT.",0,True,UgzuQ1Zar7obFsimtEF4AaABAg
f_Z2O-ea4q0,2024-03-21T09:50:20Z,@asmrtangguh,"junior2 saya banyak yang ngoding ngandelin AI, codenya works fine tapi dia ga pahan apa yang dia kerjain... programmer butuh belajar tentang ;how to deal with AI wisely;",1,False,
f_Z2O-ea4q0,2024-03-21T09:52:13Z,@darubramasto,pak bisa lamar di perusahaannya ? boleh minta kontaknya pak,0,True,UgxCO4iYAN5hn_Uo0hB4AaABAg
f_Z2O-ea4q0,2024-03-21T09:55:29Z,@muhammadsyihab2636,Bahkan yang memakai AI ketemu error pun masih pusing. Semua juga butuh belajar. Copas pun butuh belajar dan memahami dan memodifikasi,0,True,UgxCO4iYAN5hn_Uo0hB4AaABAg
f_Z2O-ea4q0,2024-03-21T09:49:58Z,@patahgaming,"Tujuan gua pas smk dari pengen jadi programer sekarang butuh jadi 10X programer, mungkin sama kayak juru ketik surat buat orang engak bisa baca tulis, sekarang semua orang udah bisa baca tulis",0,False,
f_Z2O-ea4q0,2024-03-21T09:47:31Z,@kinans67,Tidak semudah itu ferguso semua org jadi programmer .,0,False,
f_Z2O-ea4q0,2024-03-21T09:46:23Z,@akunmedua2787,Jadi programmer emang gampang tapi ngedebug programnya dan nyelesaiin bugnya itu yang susah,3,False,
f_Z2O-ea4q0,2024-03-21T09:45:38Z,@dwiprasetio320,Mending punah dari ngoding dibandigin ma tuhan nyiptain dunia 7hari,0,False,
f_Z2O-ea4q0,2024-03-21T09:44:38Z,@dwikurniawan9041,"Mempermudah u/ org dalam lah, ngapain hire org gk kenal buat kerjaan gampang 🗿🗿",0,False,
f_Z2O-ea4q0,2024-03-21T09:40:52Z,@sir_cokodile,Kalo di bidang seni agak gimana gitu kalo full AI. Mnrt gw seni ttp harus murni kreativitas dan skill. Gw menyayangkan orang2 yg ngaku artist padahal gk bsa gambar cuma modal prompt kata doang. AI kalo untuk pekerjaan selain seni mnrt w masih masuk akal.,1,False,
f_Z2O-ea4q0,2024-03-21T09:38:58Z,@fastegaming5647,Bang bahas Argentina yang lagi di landa   kemiskinan 🙏,0,False,
f_Z2O-ea4q0,2024-03-21T09:36:26Z,@demiglas7942,Apakah Ntar programmer banting stir jd prompt writer ?,0,False,
f_Z2O-ea4q0,2024-03-21T09:41:11Z,@ChristianHau,Kalau ada jurusan kuliahnya mau banget sih wkwkwk,0,True,UgyqRY-K8QTDlEnRi0V4AaABAg
f_Z2O-ea4q0,2024-03-21T09:35:56Z,@ChristianHau,"Tetep aja, kalau mempermudah berarti semua orang bisa, kalau semua orang bisa, ga akan jadi pekerjaan.<br>Paling yang dibutuhkan bakal jauh lebih sedikit, artinya tetep aja lapangan pekerjaan bagi programmer bakal terancam.",11,False,
